,id,x,y,osmid,geometry,highway
336,336,-73.9605452,40.8180852,595314028,POINT (-73.9605452 40.8180852),primary
337,337,-73.9362311,40.8146596,42435953,POINT (-73.9362311 40.8146596),secondary
338,338,-73.9645365,40.8089155,595314036,POINT (-73.96453649999999 40.8089155),residential
339,339,-73.9393897,40.815997,42435957,POINT (-73.93938970000001 40.815997),residential
340,340,-73.965409,40.8086624,595314040,POINT (-73.96540899999999 40.8086624),residential
341,341,-73.9987433,40.7593183,427804029,POINT (-73.9987433 40.7593183),primary
342,342,-73.9423994,40.8172707,42435967,POINT (-73.9423994 40.8172707),primary
343,343,-73.9785655,40.7566543,42452353,POINT (-73.9785655 40.7566543),residential
344,344,-73.9931565,40.7628026,42452365,POINT (-73.9931565 40.7628026),residential
345,345,-73.946522,40.819006,42435981,POINT (-73.946522 40.819006),residential
346,346,-73.9394765,40.8126443,42435988,POINT (-73.9394765 40.8126443),residential
347,347,-73.93981,40.812787,42435990,POINT (-73.93980999999999 40.812787),residential
348,348,-73.9400767,40.8128979,42435993,POINT (-73.94007670000001 40.8128979),residential
349,349,-73.9394169,40.8417297,2499757467,POINT (-73.9394169 40.8417297),residential
350,350,-73.9527209,40.8182343,42435997,POINT (-73.9527209 40.8182343),secondary
351,351,-73.9392752,40.8420796,2499757469,POINT (-73.9392752 40.8420796),primary
352,352,-73.9412735,40.8134039,42436001,POINT (-73.94127349999999 40.8134039),secondary
353,353,-73.944278,40.8146749,42436003,POINT (-73.944278 40.8146749),primary
354,354,-73.9973576,40.7299438,42452396,POINT (-73.9973576 40.7299438),residential
355,355,-74.0080097,40.7232849,42436014,POINT (-74.0080097 40.7232849),secondary
356,356,-74.0095375,40.7234416,42436017,POINT (-74.00953749999999 40.7234416),residential
357,357,-73.9678102,40.802787,595314101,POINT (-73.9678102 40.802787),primary
358,358,-74.0103391,40.7235239,42436021,POINT (-74.0103391 40.7235239),residential
359,359,-73.9677086,40.8029849,595314103,POINT (-73.96770859999999 40.8029849),primary
360,360,-73.9674984,40.8028948,595314104,POINT (-73.9674984 40.8028948),primary
361,361,-74.0113646,40.7236291,42436024,POINT (-74.01136459999999 40.7236291),trunk
362,362,-73.9746813,40.7962434,595314119,POINT (-73.9746813 40.7962434),secondary
363,363,-73.974097,40.7965215,595314120,POINT (-73.974097 40.7965215),residential
364,364,-73.9770328,40.7927886,595314125,POINT (-73.9770328 40.7927886),secondary
365,365,-74.0104958,40.7181153,42436050,POINT (-74.0104958 40.7181153),residential
366,366,-74.0102387,40.7194446,42436055,POINT (-74.0102387 40.7194446),residential
367,367,-74.0101207,40.7201173,42436056,POINT (-74.0101207 40.7201173),residential
368,368,-74.0098818,40.721468,42436060,POINT (-74.0098818 40.721468),residential
369,369,-74.0097659,40.7221396,42436064,POINT (-74.0097659 40.7221396),primary
370,370,-73.9822019,40.74011,4138911201,POINT (-73.98220190000001 40.74011),residential
371,371,-73.924849,40.8615058,2093008357,POINT (-73.92484899999999 40.8615058),primary
372,372,-74.009651,40.7227945,42436069,POINT (-74.00965100000001 40.7227945),residential
373,373,-74.0094239,40.7241027,42436073,POINT (-74.0094239 40.7241027),residential
374,374,-74.0092994,40.7247725,42436083,POINT (-74.0092994 40.7247725),primary
375,375,-73.9932044,40.7223344,1773078006,POINT (-73.9932044 40.7223344),primary
376,376,-74.0090917,40.7260025,42436088,POINT (-74.0090917 40.7260025),residential
377,377,-74.008967,40.726746,42436093,POINT (-74.008967 40.726746),residential
378,378,-74.0040661,40.7381957,6518638079,POINT (-74.0040661 40.7381957),secondary
379,379,-74.0076496,40.7481843,246580736,POINT (-74.00764959999999 40.7481843),secondary
380,380,-74.008845,40.72747,42436097,POINT (-74.00884499999999 40.72747),residential
381,381,-74.008724,40.728195,42436100,POINT (-74.008724 40.728195),residential
382,382,-73.925668,40.861259,42452485,POINT (-73.925668 40.861259),primary
383,383,-73.9986967,40.7587243,427804166,POINT (-73.9986967 40.7587243),motorway_link
384,384,-73.9504944,40.7672359,371197453,POINT (-73.9504944 40.7672359),residential
385,385,-74.0085943,40.7289084,42436109,POINT (-74.0085943 40.7289084),tertiary
386,386,-73.9206112,40.863121,42452495,POINT (-73.9206112 40.863121),secondary
387,387,-74.0083997,40.7296297,42436115,POINT (-74.0083997 40.7296297),secondary
388,388,-74.0070372,40.7489204,246580758,POINT (-74.0070372 40.7489204),secondary
389,389,-74.008207,40.730343,42436119,POINT (-74.008207 40.730343),residential
390,390,-74.008009,40.7310668,42436122,POINT (-74.008009 40.7310668),residential
391,391,-74.0078076,40.7317805,42436126,POINT (-74.00780760000001 40.7317805),residential
392,392,-73.9629223,40.7583127,2711029280,POINT (-73.9629223 40.7583127),secondary
393,393,-74.0075146,40.7328706,42436129,POINT (-74.00751459999999 40.7328706),residential
394,394,-73.9978758,40.7581825,427804196,POINT (-73.9978758 40.7581825),residential
395,395,-74.007344,40.733588,42436134,POINT (-74.007344 40.733588),unclassified
396,396,-74.007162,40.734296,42436135,POINT (-74.00716199999999 40.734296),residential
397,397,-74.0069783,40.7349954,42436139,POINT (-74.0069783 40.7349954),residential
398,398,-73.997795,40.7583834,427804205,POINT (-73.997795 40.7583834),motorway
399,399,-74.006801,40.7357317,42436142,POINT (-74.006801 40.7357317),residential
400,400,-74.0066187,40.7364224,42436146,POINT (-74.0066187 40.7364224),residential
401,401,-73.9983378,40.7583716,427804211,POINT (-73.9983378 40.7583716),motorway_link
402,402,-74.006498,40.736957,42436149,POINT (-74.00649799999999 40.736957),residential
403,403,-74.006487,40.73755,42436152,POINT (-74.00648700000001 40.73755),residential
404,404,-74.00647,40.7381422,42436155,POINT (-74.00646999999999 40.7381422),residential
405,405,-74.0084826,40.7503864,246580797,POINT (-74.00848259999999 40.7503864),secondary
406,406,-74.006449,40.739405,42436159,POINT (-74.006449 40.739405),residential
407,407,-73.9941033,40.7100939,42452556,POINT (-73.99410330000001 40.7100939),residential
408,408,-74.0139687,40.7070863,42436178,POINT (-74.01396870000001 40.7070863),motorway_link
409,409,-73.9486636,40.8033044,42452564,POINT (-73.9486636 40.8033044),residential
410,410,-74.0135999,40.7079832,42436181,POINT (-74.0135999 40.7079832),residential
411,411,-74.0132592,40.7087418,42436184,POINT (-74.01325919999999 40.7087418),residential
412,412,-74.0130785,40.7091587,42436187,POINT (-74.01307850000001 40.7091587),residential
413,413,-74.012992,40.709354,42436192,POINT (-74.012992 40.709354),residential
414,414,-74.0143097,40.7062925,42436202,POINT (-74.0143097 40.7062925),residential
415,415,-74.0031527,40.7348912,42452598,POINT (-74.0031527 40.7348912),residential
416,416,-73.9377353,40.8553921,1763608189,POINT (-73.9377353 40.8553921),residential
417,417,-73.9252612,40.8613637,4814440062,POINT (-73.92526119999999 40.8613637),primary
418,418,-74.008491,40.734094,42452610,POINT (-74.00849100000001 40.734094),residential
419,419,-74.0100969,40.7338689,42452613,POINT (-74.01009689999999 40.7338689),trunk
420,420,-73.9441529,40.7804972,6289180298,POINT (-73.94415290000001 40.7804972),secondary
421,421,-74.002744,40.707216,42452620,POINT (-74.00274400000001 40.707216),residential
422,422,-74.007671,40.704285,42452630,POINT (-74.007671 40.704285),residential
423,423,-73.9838144,40.7407867,2302133933,POINT (-73.9838144 40.7407867),secondary
424,424,-74.0078609,40.7117395,4143875757,POINT (-74.0078609 40.7117395),secondary
425,425,-73.92708,40.851432,42436283,POINT (-73.92708 40.851432),residential
426,426,-73.9281588,40.8518669,42436285,POINT (-73.92815880000001 40.8518669),secondary
427,427,-73.929603,40.852476,42436288,POINT (-73.929603 40.852476),tertiary
428,428,-73.932228,40.853582,42436293,POINT (-73.93222799999999 40.853582),tertiary
429,429,-74.0050623,40.7230023,5216470727,POINT (-74.00506230000001 40.7230023),primary
430,430,-73.934627,40.854501,42436296,POINT (-73.93462700000001 40.854501),residential
431,431,-73.9360462,40.8549175,42436297,POINT (-73.93604620000001 40.8549175),tertiary
432,432,-74.0034826,40.7112711,486819531,POINT (-74.0034826 40.7112711),motorway_link
433,433,-73.9378027,40.8554029,42436301,POINT (-73.93780270000001 40.8554029),residential
434,434,-74.0031028,40.7111561,486819534,POINT (-74.00310279999999 40.7111561),motorway
435,435,-74.0036669,40.711607,486819535,POINT (-74.0036669 40.711607),secondary_link
436,436,-74.0083433,40.7213301,42436308,POINT (-74.00834330000001 40.7213301),secondary
437,437,-74.0106804,40.7215308,42436313,POINT (-74.0106804 40.7215308),residential
438,438,-74.0069454,40.7048029,42452700,POINT (-74.00694540000001 40.7048029),residential
439,439,-74.0117703,40.7216343,42436316,POINT (-74.01177029999999 40.7216343),trunk
440,440,-74.009201,40.716193,42436322,POINT (-74.009201 40.716193),secondary
441,441,-74.0055072,40.705794,42452708,POINT (-74.0055072 40.705794),secondary
442,442,-74.008943,40.717925,42436326,POINT (-74.008943 40.717925),secondary
443,443,-74.0088803,40.7182739,42436327,POINT (-74.0088803 40.7182739),residential
444,444,-74.008819,40.718642,42436330,POINT (-74.008819 40.718642),residential
445,445,-74.008747,40.719029,42436333,POINT (-74.008747 40.719029),residential
446,446,-74.008699,40.719296,42436335,POINT (-74.00869899999999 40.719296),secondary
447,447,-73.9390988,40.8515311,1921369840,POINT (-73.9390988 40.8515311),residential
448,448,-74.0085823,40.7199619,42436336,POINT (-74.0085823 40.7199619),residential
449,449,-74.0081187,40.7226441,42436340,POINT (-74.0081187 40.7226441),secondary
450,450,-74.008536,40.7441719,246580982,POINT (-74.00853600000001 40.7441719),trunk
451,451,-74.007669,40.725192,42436353,POINT (-74.00766900000001 40.725192),secondary
452,452,-74.0075547,40.7258538,42436355,POINT (-74.0075547 40.7258538),residential
453,453,-74.0074233,40.726601,42436359,POINT (-74.0074233 40.726601),residential
454,454,-74.0073052,40.727328,42436364,POINT (-74.0073052 40.727328),residential
455,455,-74.007203,40.72805,42436369,POINT (-74.007203 40.72805),secondary
456,456,-74.0070745,40.7287662,42436371,POINT (-74.0070745 40.7287662),tertiary
457,457,-73.9996997,40.7589299,593839894,POINT (-73.99969969999999 40.7589299),primary
458,458,-74.0069526,40.7294927,42436374,POINT (-74.00695260000001 40.7294927),secondary
459,459,-74.0068382,40.7302239,42436377,POINT (-74.0068382 40.7302239),residential
460,460,-74.0067209,40.730945,42436381,POINT (-74.0067209 40.730945),residential
461,461,-74.0066039,40.73167,42436384,POINT (-74.0066039 40.73167),residential
462,462,-74.0064889,40.732425,42436390,POINT (-74.00648889999999 40.732425),residential
463,463,-74.0063829,40.733055,42436393,POINT (-74.00638290000001 40.733055),residential
464,464,-74.0062792,40.733743,42436396,POINT (-74.00627919999999 40.733743),residential
465,465,-74.0061609,40.734439,42436400,POINT (-74.0061609 40.734439),residential
466,466,-73.973993,40.7462422,6166333236,POINT (-73.97399299999999 40.7462422),motorway
467,467,-74.0060475,40.735133,42436404,POINT (-74.00604749999999 40.735133),secondary
468,468,-74.0059318,40.735846,42436407,POINT (-74.0059318 40.735846),residential
469,469,-74.0058168,40.7365313,42436411,POINT (-74.00581680000001 40.7365313),secondary
470,470,-74.0179459,40.7069912,279152444,POINT (-74.0179459 40.7069912),residential
471,471,-74.0057723,40.7371946,42436414,POINT (-74.0057723 40.7371946),residential
472,472,-74.0057088,40.7375527,42436423,POINT (-74.00570879999999 40.7375527),residential
473,473,-73.9571722,40.7859848,42452809,POINT (-73.9571722 40.7859848),residential
474,474,-73.9756365,40.7471887,6166333257,POINT (-73.97563649999999 40.7471887),secondary
475,475,-73.9756853,40.7470444,6166333258,POINT (-73.97568529999999 40.7470444),motorway_link
476,476,-73.9538449,40.784576,42452812,POINT (-73.95384490000001 40.784576),secondary
477,477,-74.00561,40.7381397,42436427,POINT (-74.00561 40.7381397),residential
478,478,-73.946142,40.7813074,42452814,POINT (-73.94614199999999 40.7813074),primary
479,479,-74.0054071,40.7394127,42436431,POINT (-74.0054071 40.7394127),residential
480,480,-74.0075333,40.7176679,42452816,POINT (-74.00753330000001 40.7176679),secondary
481,481,-74.0062505,40.7170848,42452817,POINT (-74.00625049999999 40.7170848),secondary
482,482,-74.0051265,40.7408505,42436439,POINT (-74.0051265 40.7408505),primary
483,483,-73.9902109,40.7192474,486868830,POINT (-73.99021089999999 40.7192474),primary
484,484,-73.967039,40.772461,42436475,POINT (-73.967039 40.772461),secondary
485,485,-73.9654336,40.7717839,42436477,POINT (-73.9654336 40.7717839),secondary
486,486,-73.9637185,40.7710612,42436481,POINT (-73.9637185 40.7710612),secondary
487,487,-73.9622107,40.7704245,42436484,POINT (-73.9622107 40.7704245),secondary
488,488,-73.9606044,40.769747,42436486,POINT (-73.96060439999999 40.769747),primary
489,489,-73.9583631,40.7688015,42436489,POINT (-73.9583631 40.7688015),primary
490,490,-73.9904805,40.7193292,486868873,POINT (-73.9904805 40.7193292),primary
491,491,-73.97297,40.7583874,42452875,POINT (-73.97297 40.7583874),secondary
492,492,-73.9559988,40.7678043,42436492,POINT (-73.9559988 40.7678043),primary
493,493,-73.9652347,40.7551237,42452882,POINT (-73.9652347 40.7551237),residential
494,494,-73.972099,40.765518,42436510,POINT (-73.972099 40.765518),secondary
495,495,-73.9704968,40.7648423,42436511,POINT (-73.97049680000001 40.7648423),secondary
496,496,-73.977389,40.7421339,1293174689,POINT (-73.977389 40.7421339),secondary
497,497,-73.9442378,40.8500952,595462050,POINT (-73.9442378 40.8500952),motorway_link
498,498,-73.9687667,40.7641179,42436514,POINT (-73.9687667 40.7641179),residential
499,499,-73.9672707,40.7634817,42436516,POINT (-73.9672707 40.7634817),secondary
500,500,-73.9440021,40.8499148,595462053,POINT (-73.94400210000001 40.8499148),motorway
501,501,-73.939948,40.8203116,2141026502,POINT (-73.939948 40.8203116),primary
502,502,-73.9656659,40.7628079,42436519,POINT (-73.9656659 40.7628079),residential
503,503,-73.9748309,40.7370606,7137281959,POINT (-73.9748309 40.7370606),motorway_link
504,504,-73.9416392,40.8508617,1829177258,POINT (-73.9416392 40.8508617),primary
505,505,-73.9749894,40.7370746,7137281963,POINT (-73.9749894 40.7370746),residential
506,506,-73.9634382,40.7618673,42436527,POINT (-73.9634382 40.7618673),primary
507,507,-73.9610636,40.7608639,42436531,POINT (-73.9610636 40.7608639),secondary
508,508,-73.9749914,40.7370754,7137281971,POINT (-73.97499139999999 40.7370754),residential
509,509,-73.9590068,40.7834682,42436537,POINT (-73.9590068 40.7834682),secondary
510,510,-73.9574044,40.7827919,42436539,POINT (-73.9574044 40.7827919),secondary
511,511,-73.9556914,40.7820712,42436541,POINT (-73.95569140000001 40.7820712),secondary
512,512,-73.9541758,40.7814292,42436544,POINT (-73.9541758 40.7814292),secondary
513,513,-73.9525725,40.7807525,42436546,POINT (-73.9525725 40.7807525),primary
514,514,-73.9503368,40.7798089,42436549,POINT (-73.9503368 40.7798089),primary
515,515,-73.9479669,40.7788085,42436551,POINT (-73.9479669 40.7788085),primary
516,516,-73.976483,40.7153027,42452936,POINT (-73.976483 40.7153027),residential
517,517,-73.9433972,40.7768971,42436556,POINT (-73.94339720000001 40.7768971),residential
518,518,-73.9373385,40.8392951,2075592658,POINT (-73.9373385 40.8392951),secondary
519,519,-73.989938,40.711211,42436563,POINT (-73.989938 40.711211),residential
520,520,-74.0058148,40.7250234,42436567,POINT (-74.0058148 40.7250234),primary
521,521,-73.9627815,40.7783187,42452951,POINT (-73.96278150000001 40.7783187),residential
522,522,-73.9594416,40.7769206,42452954,POINT (-73.95944160000001 40.7769206),residential
523,523,-73.9264184,40.7996994,277481436,POINT (-73.9264184 40.7996994),motorway
524,524,-73.9517323,40.7736444,42452956,POINT (-73.9517323 40.7736444),residential
525,525,-73.9875133,40.7415369,42436575,POINT (-73.9875133 40.7415369),secondary
526,526,-73.9888033,40.722915,4557539295,POINT (-73.9888033 40.722915),primary
527,527,-73.9858246,40.7408251,42436578,POINT (-73.9858246 40.7408251),secondary
528,528,-73.9198269,40.7978661,277481443,POINT (-73.9198269 40.7978661),motorway
529,529,-73.9842643,40.7401675,42436582,POINT (-73.98426430000001 40.7401675),residential
530,530,-73.9826645,40.7394963,42436586,POINT (-73.9826645 40.7394963),primary
531,531,-73.983621,40.749724,42452973,POINT (-73.983621 40.749724),secondary
532,532,-73.9804284,40.7385557,42436590,POINT (-73.98042839999999 40.7385557),unclassified
533,533,-73.998209,40.7558732,42452975,POINT (-73.998209 40.7558732),secondary
534,534,-73.978052,40.737554,42436598,POINT (-73.97805200000001 40.737554),primary
535,535,-73.952073,40.792967,42436604,POINT (-73.952073 40.792967),secondary
536,536,-73.9504733,40.7923122,42436610,POINT (-73.9504733 40.7923122),residential
537,537,-74.0150993,40.7064386,42452994,POINT (-74.0150993 40.7064386),residential
538,538,-73.948715,40.7915793,42436614,POINT (-73.94871500000001 40.7915793),residential
539,539,-73.9364514,40.8115152,4207675399,POINT (-73.9364514 40.8115152),secondary
540,540,-73.9688688,40.7501098,42453000,POINT (-73.9688688 40.7501098),residential
541,541,-73.9472339,40.7909323,42436619,POINT (-73.9472339 40.7909323),secondary
542,542,-73.9785019,40.7508018,42453005,POINT (-73.9785019 40.7508018),residential
